organization_id,source_system,source_record_id,ticket_id,customer_id,created_at,priority,category,status,first_response_minutes,resolution_minutes,satisfaction_score,source_updated_at,ingested_at,normalized_at
org_northstar_001,zendesk,zd_ticket_473,tkt_000473,cus_00324,2025-05-10T19:28:00Z,urgent,Billing,closed,13,335,3.4,2025-05-10T19:28:00Z,2025-05-10T19:28:00Z,2025-05-10T19:28:00Z
org_northstar_001,zendesk,zd_ticket_474,tkt_000474,cus_00078,2025-05-10T12:34:00Z,low,Bug,solved,28,1504,4.2,2025-05-10T12:34:00Z,2025-05-10T12:34:00Z,2025-05-10T12:34:00Z
org_northstar_001,zendesk,zd_ticket_475,tkt_000475,cus_00220,2025-05-10T13:50:00Z,low,Billing,closed,22,110,4.2,2025-05-10T13:50:00Z,2025-05-10T13:50:00Z,2025-05-10T13:50:00Z
org_northstar_001,zendesk,zd_ticket_476,tkt_000476,cus_00177,2025-05-11T15:49:00Z,high,Bug,pending,53,495,4.9,2025-05-11T15:49:00Z,2025-05-11T15:49:00Z,2025-05-11T15:49:00Z
org_northstar_001,zendesk,zd_ticket_477,tkt_000477,cus_00055,2025-05-11T16:23:00Z,normal,Performance,closed,37,331,5,2025-05-11T16:23:00Z,2025-05-11T16:23:00Z,2025-05-11T16:23:00Z
org_northstar_001,zendesk,zd_ticket_478,tkt_000478,cus_00127,2025-05-11T13:18:00Z,high,Bug,solved,59,360,4.2,2025-05-11T13:18:00Z,2025-05-11T13:18:00Z,2025-05-11T13:18:00Z
org_northstar_001,zendesk,zd_ticket_479,tkt_000479,cus_00373,2025-05-12T15:26:00Z,normal,Performance,closed,15,364,4.0,2025-05-12T15:26:00Z,2025-05-12T15:26:00Z,2025-05-12T15:26:00Z
org_northstar_001,zendesk,zd_ticket_480,tkt_000480,cus_00234,2025-05-12T08:58:00Z,low,How-to,closed,32,394,3.9,2025-05-12T08:58:00Z,2025-05-12T08:58:00Z,2025-05-12T08:58:00Z
org_northstar_001,zendesk,zd_ticket_481,tkt_000481,cus_00406,2025-05-12T14:19:00Z,normal,How-to,solved,34,103,4.1,2025-05-12T14:19:00Z,2025-05-12T14:19:00Z,2025-05-12T14:19:00Z
org_northstar_001,zendesk,zd_ticket_482,tkt_000482,cus_00012,2025-05-13T09:34:00Z,low,Bug,closed,13,203,5,2025-05-13T09:34:00Z,2025-05-13T09:34:00Z,2025-05-13T09:34:00Z
org_northstar_001,zendesk,zd_ticket_483,tkt_000483,cus_00299,2025-05-13T08:28:00Z,low,Billing,closed,43,116,4.1,2025-05-13T08:28:00Z,2025-05-13T08:28:00Z,2025-05-13T08:28:00Z
org_northstar_001,zendesk,zd_ticket_484,tkt_000484,cus_00019,2025-05-13T14:43:00Z,normal,Bug,solved,22,369,4.3,2025-05-13T14:43:00Z,2025-05-13T14:43:00Z,2025-05-13T14:43:00Z
org_northstar_001,zendesk,zd_ticket_485,tkt_000485,cus_00258,2025-05-13T19:10:00Z,high,Login,open,32,208,4.6,2025-05-13T19:10:00Z,2025-05-13T19:10:00Z,2025-05-13T19:10:00Z
org_northstar_001,zendesk,zd_ticket_486,tkt_000486,cus_00107,2025-05-13T17:40:00Z,normal,Login,closed,75,251,3.5,2025-05-13T17:40:00Z,2025-05-13T17:40:00Z,2025-05-13T17:40:00Z
org_northstar_001,zendesk,zd_ticket_487,tkt_000487,cus_00330,2025-05-14T10:06:00Z,high,Login,solved,20,240,4.3,2025-05-14T10:06:00Z,2025-05-14T10:06:00Z,2025-05-14T10:06:00Z
org_northstar_001,zendesk,zd_ticket_488,tkt_000488,cus_00457,2025-05-14T18:32:00Z,normal,Billing,solved,36,315,4.2,2025-05-14T18:32:00Z,2025-05-14T18:32:00Z,2025-05-14T18:32:00Z
org_northstar_001,zendesk,zd_ticket_489,tkt_000489,cus_00148,2025-05-14T11:26:00Z,low,Performance,pending,12,264,3.6,2025-05-14T11:26:00Z,2025-05-14T11:26:00Z,2025-05-14T11:26:00Z
org_northstar_001,zendesk,zd_ticket_490,tkt_000490,cus_00037,2025-05-14T16:59:00Z,low,Integration,closed,86,481,4.6,2025-05-14T16:59:00Z,2025-05-14T16:59:00Z,2025-05-14T16:59:00Z
org_northstar_001,zendesk,zd_ticket_491,tkt_000491,cus_00201,2025-05-14T11:18:00Z,normal,Billing,pending,25,265,5,2025-05-14T11:18:00Z,2025-05-14T11:18:00Z,2025-05-14T11:18:00Z
org_northstar_001,zendesk,zd_ticket_492,tkt_000492,cus_00378,2025-05-15T14:38:00Z,normal,Performance,closed,23,67,4.8,2025-05-15T14:38:00Z,2025-05-15T14:38:00Z,2025-05-15T14:38:00Z
org_northstar_001,zendesk,zd_ticket_493,tkt_000493,cus_00391,2025-05-15T08:30:00Z,low,How-to,solved,20,737,4.5,2025-05-15T08:30:00Z,2025-05-15T08:30:00Z,2025-05-15T08:30:00Z
org_northstar_001,zendesk,zd_ticket_494,tkt_000494,cus_00098,2025-05-15T15:06:00Z,normal,Billing,open,27,534,3.3,2025-05-15T15:06:00Z,2025-05-15T15:06:00Z,2025-05-15T15:06:00Z
org_northstar_001,zendesk,zd_ticket_495,tkt_000495,cus_00448,2025-05-15T08:28:00Z,high,Performance,solved,18,798,3.8,2025-05-15T08:28:00Z,2025-05-15T08:28:00Z,2025-05-15T08:28:00Z
org_northstar_001,zendesk,zd_ticket_496,tkt_000496,cus_00322,2025-05-15T17:05:00Z,normal,How-to,solved,33,448,5,2025-05-15T17:05:00Z,2025-05-15T17:05:00Z,2025-05-15T17:05:00Z
org_northstar_001,zendesk,zd_ticket_497,tkt_000497,cus_00220,2025-05-16T08:59:00Z,high,How-to,closed,43,987,4.7,2025-05-16T08:59:00Z,2025-05-16T08:59:00Z,2025-05-16T08:59:00Z
org_northstar_001,zendesk,zd_ticket_498,tkt_000498,cus_00334,2025-05-16T18:03:00Z,urgent,Bug,open,13,260,4.8,2025-05-16T18:03:00Z,2025-05-16T18:03:00Z,2025-05-16T18:03:00Z
org_northstar_001,zendesk,zd_ticket_499,tkt_000499,cus_00388,2025-05-16T17:00:00Z,high,Billing,closed,64,459,4.9,2025-05-16T17:00:00Z,2025-05-16T17:00:00Z,2025-05-16T17:00:00Z
org_northstar_001,zendesk,zd_ticket_500,tkt_000500,cus_00232,2025-05-16T08:14:00Z,normal,Login,pending,15,111,3.5,2025-05-16T08:14:00Z,2025-05-16T08:14:00Z,2025-05-16T08:14:00Z
org_northstar_001,zendesk,zd_ticket_501,tkt_000501,cus_00345,2025-05-16T14:50:00Z,normal,Billing,solved,21,436,4.0,2025-05-16T14:50:00Z,2025-05-16T14:50:00Z,2025-05-16T14:50:00Z
org_northstar_001,zendesk,zd_ticket_502,tkt_000502,cus_00294,2025-05-16T19:15:00Z,normal,Billing,closed,67,120,4.0,2025-05-16T19:15:00Z,2025-05-16T19:15:00Z,2025-05-16T19:15:00Z
org_northstar_001,zendesk,zd_ticket_503,tkt_000503,cus_00032,2025-05-17T15:04:00Z,normal,Login,open,29,323,3.5,2025-05-17T15:04:00Z,2025-05-17T15:04:00Z,2025-05-17T15:04:00Z
org_northstar_001,zendesk,zd_ticket_504,tkt_000504,cus_00013,2025-05-17T11:18:00Z,low,Performance,closed,17,166,4.6,2025-05-17T11:18:00Z,2025-05-17T11:18:00Z,2025-05-17T11:18:00Z
org_northstar_001,zendesk,zd_ticket_505,tkt_000505,cus_00434,2025-05-18T10:28:00Z,low,Login,open,37,386,3.8,2025-05-18T10:28:00Z,2025-05-18T10:28:00Z,2025-05-18T10:28:00Z
org_northstar_001,zendesk,zd_ticket_506,tkt_000506,cus_00153,2025-05-18T16:07:00Z,high,Login,solved,15,240,5,2025-05-18T16:07:00Z,2025-05-18T16:07:00Z,2025-05-18T16:07:00Z
org_northstar_001,zendesk,zd_ticket_507,tkt_000507,cus_00048,2025-05-19T14:23:00Z,high,How-to,pending,66,1326,4.7,2025-05-19T14:23:00Z,2025-05-19T14:23:00Z,2025-05-19T14:23:00Z
org_northstar_001,zendesk,zd_ticket_508,tkt_000508,cus_00199,2025-05-19T18:28:00Z,low,Integration,closed,37,382,4.8,2025-05-19T18:28:00Z,2025-05-19T18:28:00Z,2025-05-19T18:28:00Z
org_northstar_001,zendesk,zd_ticket_509,tkt_000509,cus_00124,2025-05-19T17:57:00Z,high,Integration,pending,21,247,3.8,2025-05-19T17:57:00Z,2025-05-19T17:57:00Z,2025-05-19T17:57:00Z
org_northstar_001,zendesk,zd_ticket_510,tkt_000510,cus_00314,2025-05-19T15:06:00Z,normal,Login,solved,20,222,4.5,2025-05-19T15:06:00Z,2025-05-19T15:06:00Z,2025-05-19T15:06:00Z
org_northstar_001,zendesk,zd_ticket_511,tkt_000511,cus_00048,2025-05-20T19:07:00Z,normal,Performance,open,119,156,4.5,2025-05-20T19:07:00Z,2025-05-20T19:07:00Z,2025-05-20T19:07:00Z
org_northstar_001,zendesk,zd_ticket_512,tkt_000512,cus_00023,2025-05-20T18:42:00Z,normal,How-to,open,44,169,3.5,2025-05-20T18:42:00Z,2025-05-20T18:42:00Z,2025-05-20T18:42:00Z
org_northstar_001,zendesk,zd_ticket_513,tkt_000513,cus_00099,2025-05-20T10:58:00Z,normal,How-to,closed,35,146,5,2025-05-20T10:58:00Z,2025-05-20T10:58:00Z,2025-05-20T10:58:00Z
org_northstar_001,zendesk,zd_ticket_514,tkt_000514,cus_00013,2025-05-20T13:46:00Z,normal,How-to,solved,35,383,5,2025-05-20T13:46:00Z,2025-05-20T13:46:00Z,2025-05-20T13:46:00Z
org_northstar_001,zendesk,zd_ticket_515,tkt_000515,cus_00043,2025-05-20T14:40:00Z,low,Integration,closed,23,304,5,2025-05-20T14:40:00Z,2025-05-20T14:40:00Z,2025-05-20T14:40:00Z
org_northstar_001,zendesk,zd_ticket_516,tkt_000516,cus_00245,2025-05-21T17:18:00Z,normal,Performance,closed,15,1861,4.3,2025-05-21T17:18:00Z,2025-05-21T17:18:00Z,2025-05-21T17:18:00Z
org_northstar_001,zendesk,zd_ticket_517,tkt_000517,cus_00251,2025-05-21T16:48:00Z,normal,Integration,solved,10,133,4.6,2025-05-21T16:48:00Z,2025-05-21T16:48:00Z,2025-05-21T16:48:00Z
org_northstar_001,zendesk,zd_ticket_518,tkt_000518,cus_00050,2025-05-21T10:56:00Z,low,Bug,closed,37,376,5,2025-05-21T10:56:00Z,2025-05-21T10:56:00Z,2025-05-21T10:56:00Z
org_northstar_001,zendesk,zd_ticket_519,tkt_000519,cus_00394,2025-05-21T09:23:00Z,low,Performance,solved,24,285,5,2025-05-21T09:23:00Z,2025-05-21T09:23:00Z,2025-05-21T09:23:00Z
org_northstar_001,zendesk,zd_ticket_520,tkt_000520,cus_00162,2025-05-21T08:28:00Z,normal,Performance,open,25,69,4.6,2025-05-21T08:28:00Z,2025-05-21T08:28:00Z,2025-05-21T08:28:00Z
org_northstar_001,zendesk,zd_ticket_521,tkt_000521,cus_00054,2025-05-22T10:14:00Z,normal,Bug,pending,17,234,5,2025-05-22T10:14:00Z,2025-05-22T10:14:00Z,2025-05-22T10:14:00Z
org_northstar_001,zendesk,zd_ticket_522,tkt_000522,cus_00072,2025-05-22T09:55:00Z,normal,Performance,closed,10,1078,5,2025-05-22T09:55:00Z,2025-05-22T09:55:00Z,2025-05-22T09:55:00Z
org_northstar_001,zendesk,zd_ticket_523,tkt_000523,cus_00404,2025-05-23T19:53:00Z,low,Integration,closed,17,177,4.7,2025-05-23T19:53:00Z,2025-05-23T19:53:00Z,2025-05-23T19:53:00Z
org_northstar_001,zendesk,zd_ticket_524,tkt_000524,cus_00346,2025-05-23T13:08:00Z,normal,Integration,closed,43,252,4.6,2025-05-23T13:08:00Z,2025-05-23T13:08:00Z,2025-05-23T13:08:00Z
org_northstar_001,zendesk,zd_ticket_525,tkt_000525,cus_00247,2025-05-23T12:38:00Z,normal,How-to,solved,34,118,3.7,2025-05-23T12:38:00Z,2025-05-23T12:38:00Z,2025-05-23T12:38:00Z
org_northstar_001,zendesk,zd_ticket_526,tkt_000526,cus_00118,2025-05-24T17:07:00Z,normal,Performance,solved,24,280,4.0,2025-05-24T17:07:00Z,2025-05-24T17:07:00Z,2025-05-24T17:07:00Z
org_northstar_001,zendesk,zd_ticket_527,tkt_000527,cus_00179,2025-05-25T10:59:00Z,high,Login,solved,30,521,4.6,2025-05-25T10:59:00Z,2025-05-25T10:59:00Z,2025-05-25T10:59:00Z
org_northstar_001,zendesk,zd_ticket_528,tkt_000528,cus_00423,2025-05-25T19:27:00Z,normal,Integration,pending,23,231,4.6,2025-05-25T19:27:00Z,2025-05-25T19:27:00Z,2025-05-25T19:27:00Z
org_northstar_001,zendesk,zd_ticket_529,tkt_000529,cus_00349,2025-05-25T09:35:00Z,urgent,Performance,pending,20,149,3.0,2025-05-25T09:35:00Z,2025-05-25T09:35:00Z,2025-05-25T09:35:00Z
org_northstar_001,zendesk,zd_ticket_530,tkt_000530,cus_00336,2025-05-25T13:05:00Z,normal,Performance,solved,40,217,5,2025-05-25T13:05:00Z,2025-05-25T13:05:00Z,2025-05-25T13:05:00Z
org_northstar_001,zendesk,zd_ticket_531,tkt_000531,cus_00272,2025-05-26T13:11:00Z,low,Bug,closed,24,213,3.4,2025-05-26T13:11:00Z,2025-05-26T13:11:00Z,2025-05-26T13:11:00Z
org_northstar_001,zendesk,zd_ticket_532,tkt_000532,cus_00237,2025-05-26T12:25:00Z,normal,Integration,closed,22,1014,3.9,2025-05-26T12:25:00Z,2025-05-26T12:25:00Z,2025-05-26T12:25:00Z
org_northstar_001,zendesk,zd_ticket_533,tkt_000533,cus_00270,2025-05-26T15:40:00Z,high,How-to,closed,16,267,4.5,2025-05-26T15:40:00Z,2025-05-26T15:40:00Z,2025-05-26T15:40:00Z
org_northstar_001,zendesk,zd_ticket_534,tkt_000534,cus_00332,2025-05-27T08:34:00Z,normal,How-to,closed,27,152,3.3,2025-05-27T08:34:00Z,2025-05-27T08:34:00Z,2025-05-27T08:34:00Z
org_northstar_001,zendesk,zd_ticket_535,tkt_000535,cus_00342,2025-05-27T11:04:00Z,normal,Performance,closed,33,201,3.7,2025-05-27T11:04:00Z,2025-05-27T11:04:00Z,2025-05-27T11:04:00Z
org_northstar_001,zendesk,zd_ticket_536,tkt_000536,cus_00073,2025-05-27T10:01:00Z,normal,Performance,closed,28,144,3.8,2025-05-27T10:01:00Z,2025-05-27T10:01:00Z,2025-05-27T10:01:00Z
org_northstar_001,zendesk,zd_ticket_537,tkt_000537,cus_00385,2025-05-27T14:57:00Z,normal,Billing,solved,44,380,4.5,2025-05-27T14:57:00Z,2025-05-27T14:57:00Z,2025-05-27T14:57:00Z
org_northstar_001,zendesk,zd_ticket_538,tkt_000538,cus_00191,2025-05-27T15:48:00Z,urgent,Integration,closed,20,177,4.6,2025-05-27T15:48:00Z,2025-05-27T15:48:00Z,2025-05-27T15:48:00Z
org_northstar_001,zendesk,zd_ticket_539,tkt_000539,cus_00210,2025-05-27T08:24:00Z,high,How-to,closed,20,90,5,2025-05-27T08:24:00Z,2025-05-27T08:24:00Z,2025-05-27T08:24:00Z
org_northstar_001,zendesk,zd_ticket_540,tkt_000540,cus_00158,2025-05-28T09:52:00Z,normal,Billing,closed,78,333,4.2,2025-05-28T09:52:00Z,2025-05-28T09:52:00Z,2025-05-28T09:52:00Z
org_northstar_001,zendesk,zd_ticket_541,tkt_000541,cus_00276,2025-05-28T15:32:00Z,normal,Billing,solved,33,674,5,2025-05-28T15:32:00Z,2025-05-28T15:32:00Z,2025-05-28T15:32:00Z
org_northstar_001,zendesk,zd_ticket_542,tkt_000542,cus_00148,2025-05-29T09:40:00Z,high,Bug,closed,23,293,3.4,2025-05-29T09:40:00Z,2025-05-29T09:40:00Z,2025-05-29T09:40:00Z
org_northstar_001,zendesk,zd_ticket_543,tkt_000543,cus_00249,2025-05-29T14:50:00Z,normal,Performance,solved,39,271,5,2025-05-29T14:50:00Z,2025-05-29T14:50:00Z,2025-05-29T14:50:00Z
org_northstar_001,zendesk,zd_ticket_544,tkt_000544,cus_00118,2025-05-29T09:17:00Z,normal,How-to,closed,20,566,5,2025-05-29T09:17:00Z,2025-05-29T09:17:00Z,2025-05-29T09:17:00Z
org_northstar_001,zendesk,zd_ticket_545,tkt_000545,cus_00341,2025-05-30T16:46:00Z,low,Billing,closed,20,946,3.7,2025-05-30T16:46:00Z,2025-05-30T16:46:00Z,2025-05-30T16:46:00Z
org_northstar_001,zendesk,zd_ticket_546,tkt_000546,cus_00187,2025-05-30T09:32:00Z,normal,How-to,open,48,312,4.1,2025-05-30T09:32:00Z,2025-05-30T09:32:00Z,2025-05-30T09:32:00Z
org_northstar_001,zendesk,zd_ticket_547,tkt_000547,cus_00052,2025-05-30T15:41:00Z,normal,Performance,pending,16,98,5,2025-05-30T15:41:00Z,2025-05-30T15:41:00Z,2025-05-30T15:41:00Z
org_northstar_001,zendesk,zd_ticket_548,tkt_000548,cus_00127,2025-05-30T18:49:00Z,normal,Integration,solved,61,205,4.6,2025-05-30T18:49:00Z,2025-05-30T18:49:00Z,2025-05-30T18:49:00Z
org_northstar_001,zendesk,zd_ticket_549,tkt_000549,cus_00022,2025-05-30T08:19:00Z,low,Billing,closed,22,940,5,2025-05-30T08:19:00Z,2025-05-30T08:19:00Z,2025-05-30T08:19:00Z
org_northstar_001,zendesk,zd_ticket_550,tkt_000550,cus_00399,2025-05-30T18:45:00Z,normal,Performance,closed,30,479,4.4,2025-05-30T18:45:00Z,2025-05-30T18:45:00Z,2025-05-30T18:45:00Z
org_northstar_001,zendesk,zd_ticket_551,tkt_000551,cus_00243,2025-05-31T17:51:00Z,low,How-to,closed,45,67,4.7,2025-05-31T17:51:00Z,2025-05-31T17:51:00Z,2025-05-31T17:51:00Z
org_northstar_001,zendesk,zd_ticket_552,tkt_000552,cus_00227,2025-06-01T16:30:00Z,normal,Billing,solved,41,198,4.3,2025-06-01T16:30:00Z,2025-06-01T16:30:00Z,2025-06-01T16:30:00Z
org_northstar_001,zendesk,zd_ticket_553,tkt_000553,cus_00399,2025-06-01T14:33:00Z,high,Performance,closed,9,96,4.8,2025-06-01T14:33:00Z,2025-06-01T14:33:00Z,2025-06-01T14:33:00Z
org_northstar_001,zendesk,zd_ticket_554,tkt_000554,cus_00176,2025-06-01T15:51:00Z,normal,Bug,pending,21,201,4.0,2025-06-01T15:51:00Z,2025-06-01T15:51:00Z,2025-06-01T15:51:00Z
org_northstar_001,zendesk,zd_ticket_555,tkt_000555,cus_00215,2025-06-02T08:44:00Z,low,Performance,solved,24,109,4.7,2025-06-02T08:44:00Z,2025-06-02T08:44:00Z,2025-06-02T08:44:00Z
org_northstar_001,zendesk,zd_ticket_556,tkt_000556,cus_00246,2025-06-02T08:47:00Z,normal,Performance,solved,14,1809,4.4,2025-06-02T08:47:00Z,2025-06-02T08:47:00Z,2025-06-02T08:47:00Z
org_northstar_001,zendesk,zd_ticket_557,tkt_000557,cus_00136,2025-06-02T08:45:00Z,high,Billing,closed,25,857,4.9,2025-06-02T08:45:00Z,2025-06-02T08:45:00Z,2025-06-02T08:45:00Z
org_northstar_001,zendesk,zd_ticket_558,tkt_000558,cus_00033,2025-06-02T11:39:00Z,normal,Login,solved,33,151,3.9,2025-06-02T11:39:00Z,2025-06-02T11:39:00Z,2025-06-02T11:39:00Z
org_northstar_001,zendesk,zd_ticket_559,tkt_000559,cus_00078,2025-06-02T13:26:00Z,normal,Billing,closed,28,251,4.6,2025-06-02T13:26:00Z,2025-06-02T13:26:00Z,2025-06-02T13:26:00Z
org_northstar_001,zendesk,zd_ticket_560,tkt_000560,cus_00453,2025-06-02T14:09:00Z,normal,Bug,closed,8,555,4.0,2025-06-02T14:09:00Z,2025-06-02T14:09:00Z,2025-06-02T14:09:00Z
org_northstar_001,zendesk,zd_ticket_561,tkt_000561,cus_00331,2025-06-03T09:27:00Z,normal,Integration,closed,39,478,4.2,2025-06-03T09:27:00Z,2025-06-03T09:27:00Z,2025-06-03T09:27:00Z
org_northstar_001,zendesk,zd_ticket_562,tkt_000562,cus_00432,2025-06-03T18:25:00Z,low,Performance,solved,31,583,3.6,2025-06-03T18:25:00Z,2025-06-03T18:25:00Z,2025-06-03T18:25:00Z
org_northstar_001,zendesk,zd_ticket_563,tkt_000563,cus_00045,2025-06-03T18:18:00Z,normal,Bug,closed,20,720,4.5,2025-06-03T18:18:00Z,2025-06-03T18:18:00Z,2025-06-03T18:18:00Z
org_northstar_001,zendesk,zd_ticket_564,tkt_000564,cus_00088,2025-06-04T16:40:00Z,normal,Billing,closed,25,345,4.3,2025-06-04T16:40:00Z,2025-06-04T16:40:00Z,2025-06-04T16:40:00Z
org_northstar_001,zendesk,zd_ticket_565,tkt_000565,cus_00313,2025-06-04T17:47:00Z,normal,Login,solved,37,1496,4.5,2025-06-04T17:47:00Z,2025-06-04T17:47:00Z,2025-06-04T17:47:00Z
org_northstar_001,zendesk,zd_ticket_566,tkt_000566,cus_00447,2025-06-04T13:15:00Z,normal,Login,closed,23,237,3.1,2025-06-04T13:15:00Z,2025-06-04T13:15:00Z,2025-06-04T13:15:00Z
org_northstar_001,zendesk,zd_ticket_567,tkt_000567,cus_00282,2025-06-04T08:46:00Z,normal,How-to,solved,30,465,3.6,2025-06-04T08:46:00Z,2025-06-04T08:46:00Z,2025-06-04T08:46:00Z
org_northstar_001,zendesk,zd_ticket_568,tkt_000568,cus_00409,2025-06-04T12:54:00Z,low,How-to,closed,98,592,4.4,2025-06-04T12:54:00Z,2025-06-04T12:54:00Z,2025-06-04T12:54:00Z
org_northstar_001,zendesk,zd_ticket_569,tkt_000569,cus_00245,2025-06-05T10:42:00Z,normal,Login,solved,38,362,4.9,2025-06-05T10:42:00Z,2025-06-05T10:42:00Z,2025-06-05T10:42:00Z
org_northstar_001,zendesk,zd_ticket_570,tkt_000570,cus_00041,2025-06-05T08:11:00Z,normal,Performance,closed,39,360,5,2025-06-05T08:11:00Z,2025-06-05T08:11:00Z,2025-06-05T08:11:00Z
org_northstar_001,zendesk,zd_ticket_571,tkt_000571,cus_00317,2025-06-05T18:31:00Z,low,Integration,closed,13,240,3.1,2025-06-05T18:31:00Z,2025-06-05T18:31:00Z,2025-06-05T18:31:00Z
org_northstar_001,zendesk,zd_ticket_572,tkt_000572,cus_00290,2025-06-05T09:28:00Z,high,Bug,closed,11,454,4.1,2025-06-05T09:28:00Z,2025-06-05T09:28:00Z,2025-06-05T09:28:00Z
org_northstar_001,zendesk,zd_ticket_573,tkt_000573,cus_00109,2025-06-05T16:09:00Z,normal,Integration,closed,23,371,3.7,2025-06-05T16:09:00Z,2025-06-05T16:09:00Z,2025-06-05T16:09:00Z
org_northstar_001,zendesk,zd_ticket_574,tkt_000574,cus_00295,2025-06-06T16:48:00Z,low,Bug,solved,17,197,5,2025-06-06T16:48:00Z,2025-06-06T16:48:00Z,2025-06-06T16:48:00Z
org_northstar_001,zendesk,zd_ticket_575,tkt_000575,cus_00381,2025-06-06T18:13:00Z,low,Performance,solved,17,181,5,2025-06-06T18:13:00Z,2025-06-06T18:13:00Z,2025-06-06T18:13:00Z
org_northstar_001,zendesk,zd_ticket_576,tkt_000576,cus_00384,2025-06-06T19:32:00Z,normal,Performance,solved,15,367,4.6,2025-06-06T19:32:00Z,2025-06-06T19:32:00Z,2025-06-06T19:32:00Z
org_northstar_001,zendesk,zd_ticket_577,tkt_000577,cus_00115,2025-06-06T16:56:00Z,low,Billing,closed,22,308,3.9,2025-06-06T16:56:00Z,2025-06-06T16:56:00Z,2025-06-06T16:56:00Z
org_northstar_001,zendesk,zd_ticket_578,tkt_000578,cus_00226,2025-06-07T19:05:00Z,low,Integration,solved,22,429,4.7,2025-06-07T19:05:00Z,2025-06-07T19:05:00Z,2025-06-07T19:05:00Z
org_northstar_001,zendesk,zd_ticket_579,tkt_000579,cus_00114,2025-06-07T10:17:00Z,high,Performance,solved,48,524,3.7,2025-06-07T10:17:00Z,2025-06-07T10:17:00Z,2025-06-07T10:17:00Z
org_northstar_001,zendesk,zd_ticket_580,tkt_000580,cus_00020,2025-06-07T19:43:00Z,normal,Login,solved,27,618,2.5,2025-06-07T19:43:00Z,2025-06-07T19:43:00Z,2025-06-07T19:43:00Z
org_northstar_001,zendesk,zd_ticket_581,tkt_000581,cus_00052,2025-06-08T15:55:00Z,urgent,Billing,solved,28,340,5,2025-06-08T15:55:00Z,2025-06-08T15:55:00Z,2025-06-08T15:55:00Z
org_northstar_001,zendesk,zd_ticket_582,tkt_000582,cus_00002,2025-06-09T14:38:00Z,normal,Login,closed,12,235,3.9,2025-06-09T14:38:00Z,2025-06-09T14:38:00Z,2025-06-09T14:38:00Z
org_northstar_001,zendesk,zd_ticket_583,tkt_000583,cus_00232,2025-06-09T11:12:00Z,high,How-to,closed,24,314,3.9,2025-06-09T11:12:00Z,2025-06-09T11:12:00Z,2025-06-09T11:12:00Z
org_northstar_001,zendesk,zd_ticket_584,tkt_000584,cus_00109,2025-06-09T10:32:00Z,low,Bug,solved,5,227,4.5,2025-06-09T10:32:00Z,2025-06-09T10:32:00Z,2025-06-09T10:32:00Z
org_northstar_001,zendesk,zd_ticket_585,tkt_000585,cus_00179,2025-06-09T08:12:00Z,normal,Bug,closed,50,184,4.8,2025-06-09T08:12:00Z,2025-06-09T08:12:00Z,2025-06-09T08:12:00Z
org_northstar_001,zendesk,zd_ticket_586,tkt_000586,cus_00035,2025-06-10T15:23:00Z,low,Login,solved,93,104,4.1,2025-06-10T15:23:00Z,2025-06-10T15:23:00Z,2025-06-10T15:23:00Z
org_northstar_001,zendesk,zd_ticket_587,tkt_000587,cus_00046,2025-06-10T11:38:00Z,normal,How-to,pending,38,401,4.4,2025-06-10T11:38:00Z,2025-06-10T11:38:00Z,2025-06-10T11:38:00Z
org_northstar_001,zendesk,zd_ticket_588,tkt_000588,cus_00347,2025-06-10T18:18:00Z,high,Performance,closed,21,293,2.9,2025-06-10T18:18:00Z,2025-06-10T18:18:00Z,2025-06-10T18:18:00Z
org_northstar_001,zendesk,zd_ticket_589,tkt_000589,cus_00343,2025-06-10T10:48:00Z,normal,Billing,closed,26,718,5,2025-06-10T10:48:00Z,2025-06-10T10:48:00Z,2025-06-10T10:48:00Z
org_northstar_001,zendesk,zd_ticket_590,tkt_000590,cus_00127,2025-06-10T09:11:00Z,urgent,Billing,closed,30,263,4.3,2025-06-10T09:11:00Z,2025-06-10T09:11:00Z,2025-06-10T09:11:00Z
org_northstar_001,zendesk,zd_ticket_591,tkt_000591,cus_00103,2025-06-10T09:56:00Z,normal,Bug,pending,17,673,3.3,2025-06-10T09:56:00Z,2025-06-10T09:56:00Z,2025-06-10T09:56:00Z
org_northstar_001,zendesk,zd_ticket_592,tkt_000592,cus_00206,2025-06-11T19:31:00Z,normal,Billing,closed,14,250,4.0,2025-06-11T19:31:00Z,2025-06-11T19:31:00Z,2025-06-11T19:31:00Z
org_northstar_001,zendesk,zd_ticket_593,tkt_000593,cus_00131,2025-06-11T10:21:00Z,normal,Integration,closed,21,385,4.6,2025-06-11T10:21:00Z,2025-06-11T10:21:00Z,2025-06-11T10:21:00Z
org_northstar_001,zendesk,zd_ticket_594,tkt_000594,cus_00354,2025-06-11T13:55:00Z,normal,Bug,solved,41,590,4.3,2025-06-11T13:55:00Z,2025-06-11T13:55:00Z,2025-06-11T13:55:00Z
org_northstar_001,zendesk,zd_ticket_595,tkt_000595,cus_00288,2025-06-11T08:41:00Z,normal,How-to,closed,20,572,4.9,2025-06-11T08:41:00Z,2025-06-11T08:41:00Z,2025-06-11T08:41:00Z
org_northstar_001,zendesk,zd_ticket_596,tkt_000596,cus_00218,2025-06-11T19:52:00Z,low,Performance,closed,59,417,4.2,2025-06-11T19:52:00Z,2025-06-11T19:52:00Z,2025-06-11T19:52:00Z
